0.42325263767501664
3.761923495978535814e-01
3.473636349665422118e-01
3.355448199279187360e-01
3.269492724910496029e-01
3.223641734870531517e-01
3.190076947443851729e-01
3.155505107464477432e-01
3.130407420085225545e-01
3.107486287720003793e-01
3.091106055666048569e-01
3.068120317019211729e-01
3.051657335334107546e-01
3.029831382787837590e-01
3.011959096630076882e-01
2.989293601636329178e-01
2.973562587255902390e-01
2.953653900469199733e-01
2.939678001930494666e-01
2.916841527934090905e-01
2.893716049370596011e-01
2.870548109320139596e-01
2.857606570543957947e-01
2.826521360142391637e-01
2.807706326723776735e-01
2.779644102082401980e-01
2.767274535387479473e-01
2.760959223840313559e-01
2.742935296460990990e-01
2.714237355677652230e-01
2.674176649864788979e-01
2.667421744909727055e-01
2.629499998804982752e-01
2.632982909264623972e-01
2.607411186196900710e-01
2.591890683794141337e-01
2.578007446854641560e-01
2.540659558758781023e-01
2.533410344925227653e-01
2.513107192181828209e-01
2.511948887860919744e-01
2.472986338375497695e-01
2.480822099164159966e-01
2.450744441517174743e-01
2.449227031290534262e-01
2.443487086043568957e-01
2.403037044306654546e-01
2.376075904154234808e-01
2.388121048173081351e-01
2.347489564503020543e-01
2.331812935594684000e-01
2.319638390585251064e-01
2.294850133356396149e-01
2.297739281585878257e-01
2.296843646193504895e-01
2.250599876989057280e-01
2.247533825243001326e-01
2.244384692546859406e-01
2.226495691913424335e-01
2.189853829983753886e-01
2.183060830965929955e-01
2.165678387294578955e-01
2.171051258863773703e-01
2.139876286203774292e-01
2.110707921675712972e-01
2.120223734558409623e-01
2.089682997992784452e-01
2.084305636185529997e-01
2.049401933532113418e-01
2.057518428497907281e-01
2.052631032817262557e-01
2.035746683220506226e-01
2.035603250569320288e-01
1.997896136983235982e-01
2.012578984739702981e-01
1.987596824320979616e-01
1.967564300942935551e-01
1.944683378807067486e-01
1.961737643430745137e-01
1.915573160486070681e-01
1.917724817659075820e-01
1.897214205178562874e-01
1.901133486712497100e-01
1.889090241893231492e-01
1.855042218419936106e-01
1.852750920808437785e-01
1.823069344322370555e-01
1.810345588687876373e-01
1.801228127178658156e-01
1.771943813346829877e-01
1.768362935111481293e-01
1.756135357482203063e-01
1.752958860242059269e-01
1.733519652180898207e-01
1.712347208949208111e-01
1.702599392492467889e-01
